date,strategy_value,buyhold_value,strategy_return,buyhold_return
2020-09-11,9924.817672037345,12965.133542004987,-0.7518232796265512,29.651335420049875
2020-09-14,9991.947237803613,13052.827221983473,-0.0805276219638662,30.52827221983472
2020-09-15,10155.873567250293,13266.969871506893,1.558735672502931,32.66969871506893
2020-09-16,9964.460877046216,13029.95078641809,-0.3553912295378381,30.299507864180896
2020-09-17,9964.460877046216,12893.96556836488,-0.3553912295378381,28.9396556836488
2020-09-18,9964.460877046216,12733.830519407195,-0.3553912295378381,27.338305194071943
2020-09-21,9964.460877046216,12870.452435129951,-0.3553912295378381,28.70452435129951
2020-09-22,9964.460877046216,13180.552633267827,-0.3553912295378381,31.80552633267828
2020-09-23,9954.49641616917,12746.535024261533,-0.4550358383083042,27.465350242615337
2020-09-24,10083.52812199485,12911.757561774906,0.8352812199484916,29.117575617749058
2020-09-25,10313.296011269282,13205.9707821775,3.1329601126928175,32.059707821774985
2020-09-28,10393.690822829914,13308.914742221725,3.936908228299152,33.089147422217245
2020-09-29,10285.50485975087,13170.384764423892,2.8550485975087136,31.703847644238927
2020-09-30,10437.858166531169,13365.470148932422,4.378581665311687,33.65470148932421
2020-10-01,10543.559548006882,13500.818669316088,5.435595480068822,35.00818669316088
2020-10-02,10232.403173137669,13102.389108996955,2.3240317313766967,31.023891089969545
2020-10-05,10440.337196882912,13368.644498079144,4.403371968829117,33.68644498079143
2020-10-06,10218.512355594105,13084.602192920811,2.1851235559410487,30.846021929208113
2020-10-07,10413.0424858636,13333.6941625283,4.130424858635995,33.336941625283
2020-10-08,10450.263627757127,13381.355095734147,4.502636277571281,33.81355095734146
2020-10-09,10709.80922358232,13713.69807816819,7.098092235823206,37.136980781681906
2020-10-12,10987.217953979842,14068.914449767295,9.87217953979842,40.689144497672956
2020-10-13,11059.67368273455,14161.692571901143,10.596736827345499,41.616925719011434
2020-10-14,10960.41968345963,14034.599796419221,9.604196834596301,40.34599796419221
2020-10-15,10900.86902857375,13958.34636515698,9.008690285737497,39.583463651569794
2020-10-16,10900.86902857375,13958.34636515698,9.008690285737497,39.583463651569794
2020-10-19,10630.902940483058,13612.660149265492,6.3090294048305795,36.12660149265492
2020-10-20,10652.24115854909,13639.983313849913,6.522411585490895,36.399833138499126
2020-10-21,10659.687766035617,13649.518546891413,6.596877660356171,36.49518546891413
2020-10-22,10664.15255838377,13655.235624849201,6.641525583837704,36.552356248492025
2020-10-23,10730.652587221135,13740.3875914834,7.306525872211345,37.403875914834
2020-10-26,10425.449533161442,13349.581140263583,4.254495331614416,33.49581140263582
2020-10-27,10582.766451896816,13551.022331333,5.8276645189681675,35.51022331333
2020-10-28,10058.217586900062,12879.347924101576,0.5821758690006229,28.793479241015763
2020-10-29,10159.455762099506,13008.981397461008,1.5945576209950518,30.08981397461008
2020-10-30,10047.795508562682,12866.002659710579,0.4779550856268244,28.66002659710578
2020-11-02,10040.847720683083,12857.106155272182,0.4084772068308373,28.571061552721822
2020-11-03,10244.316159044229,13117.643450929796,2.4431615904422888,31.17643450929797
2020-11-04,10738.593256098944,13750.555460327338,7.38593256098945,37.50555460327338
2020-11-05,11069.930096656874,14189.014721018782,10.699300966568725,41.89014721018782
2020-11-06,11069.930096656874,14216.34093200353,10.699300966568725,42.163409320035306
2020-11-09,11069.930096656874,13877.644173942144,10.699300966568725,38.77644173942145
2020-11-10,11058.860166560216,13408.678260318566,10.588601665602159,34.086782603185654
2020-11-11,11349.209047589038,13760.721298237719,13.492090475890372,37.60721298237719
2020-11-12,11291.033912597435,13690.184944933268,12.910339125974346,36.90184944933268
2020-11-13,11347.110246974476,13758.176538493099,13.471102469744768,37.58176538493099
2020-11-16,11384.84678252559,13803.93144055742,13.848467825255906,38.039314405574196
2020-11-17,11239.675273296953,13627.913475731564,12.396752732969517,36.27913475731563
2020-11-18,11091.491239802319,13448.242876906743,10.91491239802318,34.48242876906742
2020-11-19,11161.903236637265,13533.616215298454,11.61903236637265,35.33616215298454
2020-11-20,11055.235422322452,13404.283320105185,10.552354223224514,34.042833201051856
2020-11-23,11040.523717775179,13386.445630690167,10.405237177751792,33.86445630690167
2020-11-24,11237.570610110839,13625.361607719497,12.375706101108385,36.25361607719497
2020-11-25,11238.09740404003,13626.000336322591,12.380974040400305,36.26000336322592
2020-11-27,11309.559638692484,13712.647070053397,13.095596386924836,37.126470700533964
2020-11-30,11248.605644786621,13638.741397980924,12.486056447866222,36.387413979809246
2020-12-01,11361.055629669258,13775.085075806623,13.610556296692566,37.750850758066235
2020-12-02,11316.918003496783,13721.56896116124,13.16918003496783,37.21568961161239
2020-12-03,11257.53852880696,13649.572366630628,12.575385288069585,36.49572366630627
2020-12-04,11263.84498077331,13657.218831465823,12.6384498077331,36.57218831465823
2020-12-07,11260.166635881382,13652.758901378678,12.601666358813812,36.52758901378679
