date,strategy_value,buyhold_value,strategy_return,buyhold_return
2020-11-06,10235.928609945151,48525.99164496837,2.3592860994515075,385.2599164496837
2020-11-09,10029.043518092965,47545.200881252655,0.29043518092966014,375.45200881252657
2020-11-10,9769.54459922989,46314.981049864495,-2.3045540077010984,363.14981049864497
2020-11-11,9930.719807774607,47079.072625846966,-0.6928019222539272,370.79072625846965
2020-11-12,9802.874245683224,46472.9886139025,-1.9712575431677593,364.729886139025
2020-11-13,9725.263456284727,46105.05516483059,-2.7473654371527267,361.0505516483059
2020-11-16,9715.502031856693,46058.77867949271,-2.8449796814330686,360.5877867949271
2020-11-17,10513.521637301988,49841.99114433295,5.13521637301988,398.4199114433295
2020-11-18,11585.561874293573,54924.26726853135,15.855618742935729,449.2426726853135
2020-11-19,11886.247966697862,56349.74524554578,18.862479666978626,463.4974524554578
2020-11-20,11656.269809798228,55259.47600418022,16.562698097982278,452.59476004180226
2020-11-23,12423.81506989563,58898.2171773488,24.238150698956296,488.982171773488
2020-11-24,13222.07225382985,62682.55594271418,32.22072253829851,526.8255594271418
2020-11-25,13665.363199497662,64784.0880601682,36.65363199497662,547.840880601682
2020-11-27,13945.336370982088,66111.37123084883,39.45336370982089,561.1137123084883
2020-11-30,13512.996921806107,64061.757434390725,35.12996921806106,540.6175743439072
2020-12-01,13921.529480658279,65998.50868510742,39.21529480658279,559.9850868510741
2020-12-02,13528.50048426491,64199.45542336308,35.285004842649116,541.9945542336308
2020-12-03,13528.50048426491,66971.39984559866,35.285004842649116,569.7139984559866
2020-12-04,13528.50048426491,67610.20857096616,35.285004842649116,576.1020857096617
2020-12-07,13528.50048426491,72431.77195617605,35.285004842649116,624.3177195617604
2020-12-08,13528.50048426491,73348.22926053849,35.285004842649116,633.4822926053848
2020-12-09,13528.50048426491,68224.1921861351,35.285004842649116,582.241921861351
2020-12-10,13528.50048426491,70773.79558497942,35.285004842649116,607.7379558497943
2020-12-11,13528.50048426491,68846.07540452853,35.285004842649116,588.4607540452853
2020-12-14,13528.50048426491,72213.94646791767,35.285004842649116,622.1394646791767
2020-12-15,13528.50048426491,71471.29593404218,35.285004842649116,614.7129593404218
2020-12-16,13528.50048426491,70288.47888851704,35.285004842649116,602.8847888851705
2020-12-17,13528.50048426491,74027.67263558583,35.285004842649116,640.2767263558583
2020-12-18,13528.50048426491,78440.66792204398,35.285004842649116,684.4066792204399
2020-12-21,13528.50048426491,73345.97149297205,35.285004842649116,633.4597149297206
2020-12-22,13528.50048426491,72271.5066245716,35.285004842649116,622.715066245716
2020-12-23,13501.457011796865,72908.05758237267,35.014570117968645,629.0805758237267
